Status;Model_Prediction;Prediction_Confidence;Prediction_Correct;Gender;Gender_Label;Age_at_enrollment;Marital_status;International;International_Label;Displaced;Displaced_Label;Course;Admission_grade;Curricular_units_1st_sem_approved;Curricular_units_1st_sem_grade;Curricular_units_2nd_sem_approved;Curricular_units_2nd_sem_grade;Educational_special_needs;Educational_special_needs_Label;Scholarship_holder;Scholarship_holder_Label;Tuition_fees_up_to_date;Tuition_fees_up_to_date_Label;Debtor;Debtor_Label;Daytime_evening_attendance;Daytime_evening_attendance_Label;Probability_Dropout;Probability_Enrolled;Probability_Graduate
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9670;121.6;6;14.71428571428571;6;15.83333333333333;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;7.01;100.0
Graduate;Graduate;98.0;1;0;👩 Perempuan (Female);20;1;1;🌍 Internasional;0;🏠 Tidak Pindah;9670;130.0;6;13.5;5;13.0;1;⚠️ Ya - Kebutuhan Khusus;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;1;⚠️ Debtor;1;☀️ Daytime;2.0;25.83;98.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9130;121.7;4;11.5;5;12.4;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;9.97;100.0
Dropout;Dropout;100.0;1;0;👩 Perempuan (Female);33;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9147;120.0;2;14.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;100.0;6.91;0.0
Dropout;Dropout;100.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9853;143.5;6;12.83333333333333;0;0.0;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;100.0;8.77;0.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9556;128.3;7;13.42857142857143;8;14.75;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;2.53;100.0
Dropout;Dropout;100.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9070;111.9;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;100.0;5.77;0.0
Enrolled;Dropout;76.0;0;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9003;140.0;3;11.66666666666667;4;11.5;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;76.0;66.71;24.0
Graduate;Graduate;98.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9773;137.6;6;16.0;6;14.33333333333333;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;2.0;7.53;98.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);20;1;0;🇵🇹 Domestik;1;📍 Pindah;9238;135.0;6;13.83333333333333;6;11.83333333333333;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;7.67;100.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9500;133.8;8;13.2325;8;13.2325;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;3.19;100.0
Graduate;Graduate;100.0;1;1;👨 Laki-laki (Male);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9773;126.9;6;14.0;6;14.16666666666667;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;4.85;100.0
Dropout;Dropout;100.0;1;1;👨 Laki-laki (Male);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9254;106.7;2;10.0;0;0.0;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;1;⚠️ Debtor;1;☀️ Daytime;100.0;7.43;0.0
Graduate;Graduate;99.0;1;0;👩 Perempuan (Female);25;1;1;🌍 Internasional;1;📍 Pindah;8014;145.7;15;13.33333333333333;11;12.27272727272727;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;1.0;2.99;99.0
Enrolled;Dropout;74.0;0;0;👩 Perempuan (Female);20;1;0;🇵🇹 Domestik;1;📍 Pindah;9070;153.1;6;12.5;6;14.33333333333333;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;74.0;2.82;26.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;8014;118.7;6;12.5;6;11.5;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;0.0;6.06;100.0
Dropout;Dropout;100.0;1;1;👨 Laki-laki (Male);33;1;0;🇵🇹 Domestik;1;📍 Pindah;9991;161.8;2;10.5;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;1;⚠️ Debtor;0;🌙 Evening;100.0;2.88;0.0
Enrolled;Dropout;71.0;0;1;👨 Laki-laki (Male);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9119;124.9;3;10.66666666666667;3;11.33333333333333;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;1;⚠️ Debtor;1;☀️ Daytime;71.0;84.73;29.0
Enrolled;Dropout;75.0;0;1;👨 Laki-laki (Male);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9119;150.8;4;10.5;2;10.5;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;75.0;49.4;25.0
Graduate;Graduate;99.0;1;0;👩 Perempuan (Female);19;1;1;🌍 Internasional;0;🏠 Tidak Pindah;9147;130.0;4;12.0;5;11.4;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.0;19.56;99.0
Enrolled;Dropout;84.0;0;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;171;163.6;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;84.0;16.39;16.0
Enrolled;Dropout;67.0;0;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9147;115.0;5;11.5;2;10.66666666666667;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;67.0;72.4;33.0
Dropout;Dropout;89.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9773;136.8;6;14.0;6;13.5;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;89.0;7.77;11.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9853;130.9;6;13.5;5;12.6;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;17.7;100.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9500;127.0;8;13.07375;8;13.07375;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;3.93;100.0
Dropout;Dropout;100.0;1;0;👩 Perempuan (Female);37;2;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9500;120.0;2;10.75;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;100.0;2.45;0.0
Enrolled;Dropout;66.0;0;0;👩 Perempuan (Female);20;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9238;126.0;1;12.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;66.0;12.46;34.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);20;1;1;🌍 Internasional;1;📍 Pindah;9254;153.8;6;14.0;6;13.33333333333333;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;2.25;100.0
Graduate;Graduate;99.0;1;1;👨 Laki-laki (Male);21;1;1;🌍 Internasional;0;🏠 Tidak Pindah;9238;140.0;6;12.33333333333333;6;13.42857142857143;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.0;7.0;99.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9500;136.6;7;13.46428571428571;8;14.78888888888889;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;2.65;100.0
Enrolled;Graduate;55.0;0;0;👩 Perempuan (Female);26;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;8014;105.0;3;10.66666666666667;5;11.2;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;45.0;52.21;55.0
Enrolled;Dropout;68.0;0;0;👩 Perempuan (Female);41;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9147;139.4;5;11.6;5;12.2;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;1;⚠️ Debtor;1;☀️ Daytime;68.0;17.99;32.0
Graduate;Graduate;99.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9773;140.0;6;13.66666666666667;6;14.66666666666667;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.0;3.18;99.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9500;130.8;8;14.4025;8;14.4025;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;1;⚠️ Debtor;1;☀️ Daytime;0.0;6.3;100.0
Graduate;Graduate;99.0;1;0;👩 Perempuan (Female);31;1;0;🇵🇹 Domestik;1;📍 Pindah;9500;138.8;7;15.46875;8;16.3875;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.0;3.75;99.0
Graduate;Graduate;99.0;1;0;👩 Perempuan (Female);23;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9238;110.0;6;12.625;6;14.16666666666667;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;1;⚠️ Debtor;1;☀️ Daytime;1.0;14.74;99.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9500;127.8;6;14.98333333333333;6;14.98333333333333;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;11.39;100.0
Graduate;Graduate;98.0;1;0;👩 Perempuan (Female);20;1;0;🇵🇹 Domestik;1;📍 Pindah;9773;134.2;6;15.0;6;13.0;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;2.0;3.61;98.0
Graduate;Graduate;99.0;1;0;👩 Perempuan (Female);40;2;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;8014;143.0;9;15.88888888888889;7;14.14285714285714;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;1.0;2.91;99.0
Dropout;Dropout;99.0;1;0;👩 Perempuan (Female);32;1;0;🇵🇹 Domestik;1;📍 Pindah;9085;120.0;4;11.5;3;11.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;1;⚠️ Debtor;1;☀️ Daytime;99.0;39.33;1.0
Dropout;Dropout;100.0;1;0;👩 Perempuan (Female);24;1;0;🇵🇹 Domestik;1;📍 Pindah;9254;113.2;2;10.5;1;10.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;100.0;21.57;0.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9500;135.8;6;13.98333333333333;6;13.98333333333333;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;14.31;100.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9238;143.5;6;13.0;6;12.83333333333333;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;6.02;100.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9238;148.9;6;13.66666666666667;6;13.0;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;3.34;100.0
Dropout;Dropout;100.0;1;0;👩 Perempuan (Female);27;1;0;🇵🇹 Domestik;1;📍 Pindah;9003;115.6;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;0;✅ Non-Debtor;1;☀️ Daytime;100.0;0.58;0.0
Graduate;Graduate;99.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9147;159.3;5;14.4;5;15.4;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.0;5.73;99.0
Enrolled;Graduate;66.0;0;0;👩 Perempuan (Female);26;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9991;138.5;4;12.0;4;11.25;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;34.0;40.84;66.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9853;133.2;6;14.16666666666667;6;13.66666666666667;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;8.19;100.0
Graduate;Graduate;98.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;8014;117.6;5;12.2;6;12.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;2.0;14.05;98.0
Enrolled;Dropout;65.0;0;0;👩 Perempuan (Female);21;1;0;🇵🇹 Domestik;1;📍 Pindah;9147;108.7;3;12.0;3;12.66666666666667;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;65.0;56.54;35.0
Enrolled;Dropout;65.0;0;0;👩 Perempuan (Female);24;1;0;🇵🇹 Domestik;1;📍 Pindah;9147;106.0;2;10.5;1;11.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;65.0;32.92;35.0
Dropout;Dropout;100.0;1;0;👩 Perempuan (Female);20;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9853;122.6;3;12.33333333333333;2;10.5;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;100.0;35.71;0.0
Enrolled;Dropout;89.0;0;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9853;127.4;5;12.2;5;12.2;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;89.0;21.37;11.0
Dropout;Dropout;100.0;1;0;👩 Perempuan (Female);30;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9003;100.0;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;100.0;7.08;0.0
Enrolled;Graduate;59.0;0;0;👩 Perempuan (Female);22;1;0;🇵🇹 Domestik;1;📍 Pindah;9853;95.0;6;11.5;6;13.16666666666667;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;1;⚠️ Debtor;1;☀️ Daytime;41.0;21.88;59.0
Graduate;Graduate;98.0;1;0;👩 Perempuan (Female);21;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9147;130.0;9;10.88888888888889;10;11.61538461538462;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;2.0;8.36;98.0
Dropout;Dropout;83.0;1;0;👩 Perempuan (Female);26;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9556;122.8;6;12.16666666666667;8;11.675;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;83.0;16.82;17.0
Enrolled;Dropout;67.0;0;0;👩 Perempuan (Female);23;1;0;🇵🇹 Domestik;1;📍 Pindah;9147;115.0;2;10.0;1;12.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;67.0;39.03;33.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9070;145.9;6;12.66666666666667;6;12.16666666666667;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;3.84;100.0
Dropout;Dropout;70.0;1;0;👩 Perempuan (Female);21;1;0;🇵🇹 Domestik;1;📍 Pindah;9070;143.0;5;11.4;5;12.2;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;1;⚠️ Debtor;1;☀️ Daytime;70.0;36.45;30.0
Dropout;Dropout;91.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;171;100.0;0;0.0;0;0.0;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;91.0;17.85;9.0
Enrolled;Graduate;66.0;0;0;👩 Perempuan (Female);21;1;0;🇵🇹 Domestik;1;📍 Pindah;9085;121.3;2;13.0;4;12.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;34.0;54.65;66.0
Enrolled;Dropout;82.0;0;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9853;121.2;5;13.4;5;12.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;82.0;24.94;18.0
Dropout;Dropout;90.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9853;125.1;6;13.5;5;12.8;1;⚠️ Ya - Kebutuhan Khusus;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;90.0;8.48;10.0
Enrolled;Dropout;88.0;0;0;👩 Perempuan (Female);22;1;0;🇵🇹 Domestik;1;📍 Pindah;9254;112.9;4;12.25;3;11.33333333333333;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;88.0;62.88;12.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9238;120.8;6;12.28571428571429;6;12.83333333333333;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;7.55;100.0
Dropout;Dropout;100.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9085;114.0;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;0;✅ Non-Debtor;1;☀️ Daytime;100.0;2.68;0.0
Dropout;Dropout;100.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9238;132.1;2;10.5;1;13.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;100.0;35.5;0.0
Graduate;Graduate;98.0;1;0;👩 Perempuan (Female);27;2;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9085;160.0;3;14.0;5;12.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;2.0;31.88;98.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);22;1;0;🇵🇹 Domestik;1;📍 Pindah;9085;134.0;5;14.2;5;12.2;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;16.09;100.0
Dropout;Dropout;90.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9773;124.2;5;13.0;6;13.14285714285714;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;90.0;12.62;10.0
Graduate;Graduate;98.0;1;0;👩 Perempuan (Female);20;1;0;🇵🇹 Domestik;1;📍 Pindah;9254;115.6;6;11.0;4;12.75;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;2.0;23.42;98.0
Dropout;Dropout;100.0;1;0;👩 Perempuan (Female);34;2;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9991;128.2;3;11.0;2;10.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;100.0;10.88;0.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9500;132.8;6;12.38571428571429;8;13.75555555555556;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;12.41;100.0
Graduate;Graduate;81.0;1;1;👨 Laki-laki (Male);20;1;0;🇵🇹 Domestik;1;📍 Pindah;9773;123.1;4;14.75;4;12.25;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;19.0;50.46;81.0
Graduate;Graduate;97.0;1;0;👩 Perempuan (Female);20;1;1;🌍 Internasional;1;📍 Pindah;9130;125.6;5;16.16666666666667;5;15.83333333333333;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;3.0;7.74;97.0
Dropout;Dropout;100.0;1;1;👨 Laki-laki (Male);25;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9991;115.0;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;100.0;10.7;0.0
Dropout;Dropout;78.0;1;1;👨 Laki-laki (Male);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9119;123.6;5;12.4;3;13.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;78.0;36.62;22.0
Dropout;Dropout;93.0;1;1;👨 Laki-laki (Male);18;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9130;141.7;5;11.6;4;13.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;0;✅ Non-Debtor;1;☀️ Daytime;93.0;32.36;7.0
Dropout;Dropout;98.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9853;139.0;5;12.2;0;0.0;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;98.0;16.99;2.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9254;118.0;5;11.0;5;12.8;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;17.51;100.0
Dropout;Dropout;95.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9853;142.0;6;12.33333333333333;5;12.4;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;95.0;9.02;5.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);21;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9238;143.4;6;14.83333333333333;6;12.57142857142857;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;7.68;100.0
Enrolled;Dropout;63.0;0;0;👩 Perempuan (Female);29;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9070;115.9;9;11.55555555555556;10;11.9;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;63.0;35.71;37.0
