Status;Model_Prediction;Prediction_Confidence;Prediction_Correct;Gender;Gender_Label;Age_at_enrollment;International;International_Label;Displaced;Displaced_Label;Marital_status;Course;Admission_grade;Curricular_units_1st_sem_approved;Curricular_units_1st_sem_grade;Curricular_units_2nd_sem_approved;Curricular_units_2nd_sem_grade;Educational_special_needs;Special_Needs_Label;Scholarship_holder;Scholarship_Label;Tuition_fees_up_to_date;Tuition_Label;Debtor;Debtor_Label;Daytime_evening_attendance;Attendance_Label;Probability_Dropout;Probability_Enrolled;Probability_Graduate
Graduate;Graduate;90.66;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;1;📍 Pindah;1;9085;119.5;6;14.333333333333334;6;12.0;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;2.73;6.61;90.66
Graduate;Graduate;57.82;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;1;📍 Pindah;1;171;147.5;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;25.06;17.12;57.82
Dropout;Dropout;92.57;1;0;👩 Perempuan (Female);22;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9773;129.6;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;92.57;7.39;0.04
Graduate;Graduate;84.88;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9853;126.1;6;12.333333333333334;6;12.666666666666666;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;3.56;11.57;84.88
Graduate;Graduate;76.3;1;0;👩 Perempuan (Female);44;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;2;9991;160.0;5;11.8;5;12.4;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;15.96;7.74;76.3
Dropout;Graduate;44.19;0;0;👩 Perempuan (Female);33;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;5;9853;105.5;5;13.2;5;10.6;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;1;⚠️ Debtor;1;☀️ Daytime;25.56;30.26;44.19
Dropout;Dropout;98.72;1;0;👩 Perempuan (Female);32;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;2;9853;95.5;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;1;⚠️ Debtor;1;☀️ Daytime;98.72;1.28;0.0
Dropout;Dropout;99.77;1;0;👩 Perempuan (Female);35;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;2;9003;107.5;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;0;✅ Non-Debtor;1;☀️ Daytime;99.77;0.23;0.0
Graduate;Graduate;87.39;1;0;👩 Perempuan (Female);20;0;🇵🇹 Domestik;1;📍 Pindah;1;9238;106.1;6;11.5;6;13.285714285714286;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;2.92;9.69;87.39
Graduate;Graduate;51.59;1;0;👩 Perempuan (Female);24;0;🇵🇹 Domestik;1;📍 Pindah;1;9254;116.3;5;12.6;5;12.2;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;15.89;32.52;51.59
Graduate;Graduate;93.74;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9500;137.4;7;13.542857142857144;8;14.22222222222222;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.56;4.7;93.74
Enrolled;Graduate;60.57;0;0;👩 Perempuan (Female);21;0;🇵🇹 Domestik;1;📍 Pindah;1;9254;101.8;5;11.6;5;13.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;14.15;25.28;60.57
Graduate;Graduate;93.3;1;1;👨 Laki-laki (Male);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9773;144.1;6;13.666666666666666;6;13.833333333333334;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;2.18;4.52;93.3
Dropout;Dropout;99.33;1;1;👨 Laki-laki (Male);27;0;🇵🇹 Domestik;1;📍 Pindah;1;9003;107.8;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;0;✅ Non-Debtor;1;☀️ Daytime;99.33;0.67;0.0
Dropout;Dropout;99.69;1;0;👩 Perempuan (Female);30;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9853;128.2;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;0;✅ Non-Debtor;1;☀️ Daytime;99.69;0.31;0.0
Dropout;Dropout;48.63;1;1;👨 Laki-laki (Male);21;0;🇵🇹 Domestik;1;📍 Pindah;1;171;117.0;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;48.63;15.57;35.81
Graduate;Graduate;81.94;1;1;👨 Laki-laki (Male);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9070;110.4;6;11.5;6;12.285714285714286;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;3.31;14.76;81.94
Enrolled;Enrolled;49.59;1;0;👩 Perempuan (Female);34;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;2;9991;170.0;2;11.5;4;11.75;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;34.84;49.59;15.57
Graduate;Graduate;69.02;1;1;👨 Laki-laki (Male);18;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9500;100.0;7;11.828571428571427;7;12.9125;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;5.33;25.64;69.02
Graduate;Graduate;39.96;1;1;👨 Laki-laki (Male);21;0;🇵🇹 Domestik;1;📍 Pindah;1;171;117.0;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;34.75;25.28;39.96
Enrolled;Graduate;41.83;0;1;👨 Laki-laki (Male);17;0;🇵🇹 Domestik;1;📍 Pindah;1;171;133.5;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;40.0;18.17;41.83
Graduate;Graduate;87.55;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;128.0;6;12.966666666666669;6;12.966666666666669;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;3.18;9.27;87.55
Graduate;Graduate;87.41;1;1;👨 Laki-laki (Male);18;0;🇵🇹 Domestik;1;📍 Pindah;1;9773;122.1;6;13.833333333333334;6;13.666666666666666;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;4.66;7.93;87.41
Graduate;Graduate;92.92;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;133.4;7;14.125714285714285;8;14.36875;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.39;5.7;92.92
Dropout;Dropout;98.45;1;0;👩 Perempuan (Female);45;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;4;9254;112.0;5;12.166666666666666;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;1;⚠️ Debtor;1;☀️ Daytime;98.45;1.54;0.0
Graduate;Enrolled;65.84;0;0;👩 Perempuan (Female);26;0;🇵🇹 Domestik;1;📍 Pindah;1;9085;130.0;6;12.666666666666666;4;12.25;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;15.21;65.84;18.96
Dropout;Dropout;99.14;1;1;👨 Laki-laki (Male);51;0;🇵🇹 Domestik;1;📍 Pindah;2;9991;100.0;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;99.14;0.85;0.01
Graduate;Graduate;86.15;1;1;👨 Laki-laki (Male);49;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;2;9773;162.0;6;12.285714285714286;6;14.166666666666666;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;1;⚠️ Debtor;1;☀️ Daytime;7.54;6.31;86.15
Enrolled;Dropout;75.54;0;1;👨 Laki-laki (Male);22;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9500;153.0;3;14.5;4;14.375;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;75.54;21.77;2.69
Dropout;Dropout;63.51;1;1;👨 Laki-laki (Male);22;0;🇵🇹 Domestik;1;📍 Pindah;1;9147;131.4;2;10.0;1;10.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;63.51;35.32;1.17
Dropout;Dropout;55.96;1;0;👩 Perempuan (Female);33;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;2;9130;128.2;2;11.5;2;12.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;55.96;40.13;3.91
Graduate;Graduate;83.64;1;0;👩 Perempuan (Female);20;1;🌍 Internasional;0;🏠 Tidak Pindah;1;9670;148.9;5;11.6;4;11.5;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;2.51;13.84;83.64
Graduate;Graduate;94.59;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;1;📍 Pindah;1;9238;128.4;6;12.5;6;11.666666666666666;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;2.23;3.18;94.59
Dropout;Dropout;96.67;1;0;👩 Perempuan (Female);20;0;🇵🇹 Domestik;1;📍 Pindah;1;9853;120.3;3;11.666666666666666;2;11.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;1;⚠️ Debtor;1;☀️ Daytime;96.67;3.29;0.03
Graduate;Graduate;68.86;1;0;👩 Perempuan (Female);37;1;🌍 Internasional;0;🏠 Tidak Pindah;2;9991;100.0;7;13.428571428571429;10;11.6;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;10.68;20.46;68.86
Graduate;Graduate;96.25;1;1;👨 Laki-laki (Male);18;1;🌍 Internasional;1;📍 Pindah;1;9254;126.1;6;13.666666666666666;6;13.5;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.31;3.45;96.25
Graduate;Graduate;87.58;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9254;111.7;6;12.5;6;12.166666666666666;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;3.59;8.83;87.58
Graduate;Graduate;43.25;1;0;👩 Perempuan (Female);21;0;🇵🇹 Domestik;1;📍 Pindah;1;9085;140.0;6;13.0;4;12.8;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;14.52;42.22;43.25
Graduate;Graduate;74.31;1;0;👩 Perempuan (Female);20;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9500;122.2;6;12.783333333333331;7;12.842857142857143;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;6.8;18.89;74.31
Dropout;Dropout;99.01;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;118.7;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;99.01;0.99;0.0
Dropout;Dropout;47.99;1;0;👩 Perempuan (Female);20;0;🇵🇹 Domestik;1;📍 Pindah;1;9556;121.5;4;13.5;4;11.225;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;47.99;45.82;6.19
Graduate;Graduate;93.12;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;134.5;7;13.457142857142856;8;15.125;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.67;5.21;93.12
Graduate;Graduate;84.19;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;127.0;7;13.44285714285714;7;13.44285714285714;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;5.33;10.48;84.19
Graduate;Enrolled;46.72;0;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9238;114.2;4;11.0;5;10.833333333333334;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;17.1;46.72;36.18
Graduate;Graduate;93.71;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;1;📍 Pindah;1;9238;125.3;6;11.333333333333334;6;12.285714285714286;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;2.24;4.05;93.71
Dropout;Dropout;81.39;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;1;📍 Pindah;1;9773;120.4;2;10.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;81.39;15.2;3.41
Enrolled;Graduate;59.12;0;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;123.0;5;13.44;6;13.066666666666668;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;16.5;24.38;59.12
Graduate;Graduate;96.49;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;1;📍 Pindah;1;9556;130.5;7;12.214285714285714;8;14.0625;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.74;2.77;96.49
Graduate;Graduate;96.53;1;0;👩 Perempuan (Female);19;1;🌍 Internasional;1;📍 Pindah;1;9070;125.5;6;14.166666666666666;6;13.5;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.55;2.92;96.53
Graduate;Graduate;96.96;1;0;👩 Perempuan (Female);24;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9003;133.8;12;12.846153846153848;11;12.636363636363637;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;1;⚠️ Debtor;1;☀️ Daytime;0.39;2.65;96.96
Enrolled;Enrolled;55.39;1;0;👩 Perempuan (Female);20;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9085;150.0;6;13.0;2;12.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;32.93;55.39;11.68
Graduate;Graduate;79.36;1;0;👩 Perempuan (Female);21;0;🇵🇹 Domestik;1;📍 Pindah;1;9147;130.5;5;12.8;4;11.25;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;6.0;14.63;79.36
Dropout;Dropout;78.03;1;0;👩 Perempuan (Female);20;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9085;140.0;4;13.0;5;12.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;1;⚠️ Debtor;1;☀️ Daytime;78.03;19.22;2.74
Graduate;Graduate;96.07;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;119.4;7;13.371428571428572;8;13.666666666666666;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.4;2.53;96.07
Graduate;Graduate;96.42;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9556;121.3;7;13.385714285714286;8;13.3875;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.91;2.68;96.42
Graduate;Graduate;82.98;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;126.3;7;13.328571428571427;7;13.328571428571427;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;5.34;11.67;82.98
Graduate;Enrolled;40.59;0;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9085;111.6;5;14.0;5;11.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;19.82;40.59;39.59
Graduate;Graduate;83.83;1;0;👩 Perempuan (Female);21;0;🇵🇹 Domestik;1;📍 Pindah;1;9147;111.3;5;12.6;5;13.2;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;6.84;9.33;83.83
Graduate;Graduate;95.2;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9853;122.5;6;14.0;6;15.0;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.34;3.46;95.2
Graduate;Graduate;94.49;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;1;📍 Pindah;1;9254;116.5;6;13.428571428571429;6;12.666666666666666;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.8;3.71;94.49
Graduate;Graduate;93.63;1;0;👩 Perempuan (Female);17;0;🇵🇹 Domestik;1;📍 Pindah;1;9070;132.0;6;13.0;6;12.5;1;⚠️ Ya - Kebutuhan Khusus;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;2.76;3.62;93.63
Enrolled;Graduate;49.67;0;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9853;123.7;5;12.666666666666666;5;11.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;27.28;23.05;49.67
Dropout;Dropout;91.43;1;1;👨 Laki-laki (Male);23;0;🇵🇹 Domestik;1;📍 Pindah;1;9147;117.0;3;10.0;3;12.333333333333334;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;0;✅ Non-Debtor;1;☀️ Daytime;91.43;7.82;0.76
Graduate;Graduate;81.03;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9670;116.5;6;12.833333333333334;6;11.77777777777778;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;2.91;16.06;81.03
Graduate;Graduate;75.9;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;121.5;6;12.916666666666666;6;12.916666666666666;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;6.42;17.67;75.9
Graduate;Graduate;71.5;1;0;👩 Perempuan (Female);20;0;🇵🇹 Domestik;1;📍 Pindah;1;9670;105.0;6;13.285714285714286;5;13.8;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;12.44;16.05;71.5
Graduate;Graduate;92.86;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9085;121.3;5;14.6;5;13.8;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;2.06;5.08;92.86
Graduate;Graduate;95.09;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;1;📍 Pindah;1;9238;136.1;6;14.0;6;13.666666666666666;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.3;3.61;95.09
Graduate;Graduate;95.62;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9238;123.6;6;14.142857142857142;6;15.0;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.08;3.3;95.62
Graduate;Graduate;87.96;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9238;129.0;6;11.666666666666666;6;12.333333333333334;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;4.96;7.08;87.96
Graduate;Graduate;95.05;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;136.8;8;14.3775;8;14.3775;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.56;4.39;95.05
Graduate;Graduate;80.1;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;133.4;7;12.5;7;13.042857142857144;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;5.29;14.61;80.1
Graduate;Graduate;90.53;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;136.0;6;14.15;6;14.15;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;3.92;5.55;90.53
Graduate;Graduate;88.0;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9500;125.8;7;12.471428571428572;7;12.471428571428572;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;2.2;9.8;88.0
Graduate;Graduate;78.96;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9500;120.5;6;14.15;6;14.15;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;3.94;17.1;78.96
Graduate;Graduate;93.25;1;0;👩 Perempuan (Female);21;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;130.2;7;14.072222222222225;8;14.0475;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;2.09;4.65;93.25
Graduate;Graduate;89.01;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;1;📍 Pindah;1;9773;135.9;6;14.857142857142858;6;14.666666666666666;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;3.59;7.4;89.01
Graduate;Graduate;94.5;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9773;116.5;6;14.285714285714286;6;13.166666666666666;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.04;4.47;94.5
Dropout;Dropout;96.03;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9773;124.0;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;0;✅ Non-Debtor;1;☀️ Daytime;96.03;3.96;0.02
Dropout;Dropout;96.51;1;0;👩 Perempuan (Female);30;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;8014;140.0;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;96.51;3.47;0.02
Dropout;Graduate;75.41;0;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;1;📍 Pindah;1;9130;150.9;6;15.0;5;15.166666666666666;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;6.98;17.6;75.41
Graduate;Graduate;87.29;1;0;👩 Perempuan (Female);20;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;127.3;6;12.633333333333333;6;12.633333333333333;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;4.26;8.45;87.29
Dropout;Dropout;59.28;1;0;👩 Perempuan (Female);25;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9670;100.0;5;11.2;5;12.6;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;1;⚠️ Debtor;1;☀️ Daytime;59.28;22.89;17.83
Graduate;Graduate;81.04;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;128.8;6;14.233333333333334;6;14.233333333333334;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;7.98;10.98;81.04
